date,AAXJ,ACWI,ACWX,AIA,AMRN,ANCX,ANIP,ARRY,BBH,BLDP,CALD,CIU,CRED,CSJ,DVY,EMB,FEX,FMBH,FNX,FOLD,FRBK,FTA,FTC,FTCS,FYX,GDEN,IBB,IEF,IEI,IFGL,IGF,IGOV,IJT,IMMU,INDY,INSY,IUSG,IUSV,LGND,MB,MBB,NYNY,OMER,OSTK,PDP,PEY,PFF,PHO,PID,PKW,PNQI,PRFZ,PRTK,QCRH,QQEW,QQQ,QTEC,RDNT,RILY,SCMP,SCZ,SHV,SHY,SOXX,STAA,TLT,USAT,VCIT,VCLT,VGIT,VGLT,VGSH,VMBS,VNDA,WINA
2017-05-12,65.661369,64.29612,44.842014,55.435051,3.02,27.686153,49.16,8.32,118.690002,2.78,20.75,107.731659,108.355202,104.0923,89.456497,111.531349,51.667461,33.597824,57.888634,7.35,8.8,48.677547,53.374664,44.670967,54.107994,17.92,97.534248,105.068245,122.233681,28.038021,42.685497,46.204391,152.290375,7.14,33.500942,11.67,47.316593,49.658279,112.949997,26.549999,105.310425,23.450001,14.88,15.4,45.802879,16.415083,37.539135,26.364702,14.8021,51.837391,102.919998,115.667732,22.950001,43.256516,52.7663,137.92157,62.604233,6.5,14.073716,10.85,56.539185,109.64698,84.036697,140.751602,9.5,119.632263,4.6,85.448181,88.658943,63.966785,73.860008,60.375706,51.992153,14.5,129.03096
2017-05-15,66.1493,64.652168,45.127823,55.993191,3.06,27.98279,48.990002,8.22,119.260002,2.79,21.0,107.682495,108.492409,104.0923,89.938934,111.618645,51.945889,34.108669,58.356678,7.69,9.1,48.925545,53.803577,44.889603,54.437073,17.129999,97.950539,104.998985,122.184196,28.185591,42.921604,46.229359,153.395447,7.07,33.77063,12.12,47.564743,49.945034,114.07,27.299999,105.261139,23.9,15.01,15.05,46.092014,16.500582,37.568089,26.564131,14.938705,52.135933,103.309998,116.423401,23.15,43.904366,53.055626,138.35939,63.281364,6.85,13.927623,10.8,56.756264,109.656914,84.026749,142.929092,9.8,119.307037,4.8,85.448181,88.776108,63.907379,73.623596,60.375706,51.962532,14.45,130.129105
2017-05-16,66.089554,64.770844,45.354496,55.773918,3.01,28.140997,49.209999,8.25,119.550003,2.72,21.0,107.78083,108.561012,104.131866,89.495888,111.638054,51.925995,34.256023,58.237179,7.89,9.25,48.756908,53.953201,44.859787,54.387211,16.92,98.343506,105.137512,122.253456,28.165915,42.990467,46.533993,153.345657,7.17,33.970394,12.02,47.594524,49.806599,114.650002,27.799999,105.409035,24.1,14.95,14.75,46.111954,16.392479,37.587391,26.604019,14.967978,52.076225,104.379997,116.403519,22.5,44.40271,53.215248,138.936554,63.729462,7.1,13.830227,10.65,56.963474,109.656914,84.026749,144.977325,9.75,119.750526,4.7,85.57576,89.01046,63.946995,73.919106,60.375706,52.031643,14.75,129.97934
2017-05-17,65.143562,63.791721,44.782883,55.026413,2.97,27.646601,48.02,7.86,117.169998,2.61,19.9,108.144722,109.109856,104.230751,88.668854,111.628349,50.891853,32.448421,56.823074,7.57,9.15,48.022823,52.546768,44.323139,52.921329,16.440001,96.108879,105.978539,122.787888,28.028185,42.626476,47.113297,149.31366,7.07,33.52092,12.09,46.711121,48.975994,113.32,27.15,105.872437,23.85,16.25,14.15,45.124905,16.235239,37.471565,26.255016,14.743555,51.001461,101.220001,113.619453,21.549999,42.55883,51.998104,135.403946,61.717999,7.2,13.343246,10.35,56.440514,109.686745,84.116211,138.723251,9.6,121.494888,4.45,86.056633,89.781815,64.323265,74.992821,60.43531,52.268597,14.1,129.33046
2017-05-18,65.223228,63.870842,44.68433,55.245682,3.0,27.785034,47.889999,8.14,118.360001,2.66,20.1,108.056221,109.021645,104.151649,88.678703,111.056,51.140442,32.595783,56.962494,7.74,9.2,48.131947,52.95573,44.372829,53.031025,16.379999,97.334435,105.94886,122.679016,28.008507,42.685497,47.11829,149.652145,7.4,33.221268,12.2,46.979122,49.005665,113.910004,27.35,105.694962,23.700001,16.440001,14.55,45.374161,16.274548,37.394344,26.215132,14.72404,51.081078,101.910004,113.758667,21.4,43.20668,52.447052,136.588104,62.195969,7.45,13.684133,10.45,56.499714,109.676804,84.076462,141.308395,9.9,121.632858,4.35,85.997749,89.752525,64.27375,75.042091,60.40551,52.199486,14.6,130.079193
2017-05-19,66.139336,64.533485,45.265797,55.694187,2.96,27.41918,47.68,8.24,117.989998,2.78,20.9,108.085716,109.119644,104.191193,89.328514,111.482841,51.488472,32.713673,57.500256,7.77,8.8,48.350189,53.424545,44.710724,53.300266,16.110001,96.728317,105.919159,122.679016,28.146238,43.17738,47.30307,150.249481,7.35,33.480965,12.59,47.237194,49.371525,113.809998,28.200001,105.714676,23.4,16.07,14.5,45.673271,16.382652,37.403996,26.504303,14.938705,51.51894,102.959999,114.59388,21.549999,42.907669,52.786259,137.165268,62.942799,7.65,13.595466,10.55,57.170685,109.686745,84.096329,142.869446,9.55,121.918663,4.55,85.978127,90.035698,64.20443,75.12088,60.425373,52.169872,14.25,129.380371
2017-05-22,66.338493,64.790634,45.38406,56.142693,2.97,28.052006,47.009998,8.46,118.18,2.8,21.5,108.007034,109.011848,104.161537,89.840477,111.434334,51.866333,32.654728,57.789047,8.41,8.8,48.677547,53.833504,44.988983,53.729061,16.5,97.018059,105.800438,122.629547,28.28397,43.472507,47.333031,151.314728,7.55,33.441013,13.22,47.544895,49.549511,113.440002,28.200001,105.694962,23.65,15.81,14.75,45.952431,16.451445,37.539135,26.594048,14.967978,51.797581,103.790001,115.518585,21.35,43.20668,53.354923,138.319595,63.699589,7.6,13.644725,10.65,57.298958,109.686745,84.066521,144.430466,9.5,121.583588,4.85,85.948685,89.801361,64.234146,75.012527,60.425373,52.199486,14.2,127.633339
2017-05-23,66.009888,64.820297,45.334785,55.993191,2.92,28.239876,46.990002,8.39,117.949997,2.74,21.549999,107.869354,108.835426,104.121971,90.0177,111.502243,51.95583,33.008385,57.848797,8.26,9.1,48.766827,53.933254,45.008862,53.808838,16.370001,96.898155,105.523399,122.401917,28.165915,43.610237,47.168228,151.752762,7.58,33.051468,13.18,47.594524,49.727497,113.82,27.85,105.47805,23.65,15.85,14.3,46.062107,16.480927,37.587391,26.733648,14.99725,51.797581,103.489998,115.677666,21.15,43.954193,53.165367,138.458908,63.580093,7.4,13.743242,10.5,57.437099,109.676804,84.036697,143.853775,9.3,120.76561,4.8,85.76223,89.420563,64.105423,74.519997,60.40551,52.061268,14.15,126.784775
2017-05-24,66.199089,64.948868,45.423481,56.003155,3.0,28.150885,46.810001,8.34,118.0,2.73,21.6,108.007034,108.884438,104.191193,90.214607,111.929085,52.095039,32.861031,57.95834,8.44,9.0,48.806507,54.222519,45.237431,53.848724,16.139999,96.964775,105.741074,122.649338,28.293808,43.787312,47.31805,151.971802,7.5,33.141361,13.42,47.76326,49.786823,113.379997,27.950001,105.724548,23.700001,16.09,14.15,46.331299,16.500582,37.59705,26.713707,14.99725,51.887146,103.919998,115.508636,20.85,43.85453,53.384853,139.095779,63.948536,7.35,13.89102,10.53,57.58511,109.686745,84.086403,144.788422,9.25,121.445625,4.9,85.948685,89.567009,64.20443,74.874619,60.40551,52.199486,13.8,124.089355
2017-05-25,66.816467,65.146675,45.462906,56.551327,3.05,27.933352,47.400002,8.27,117.779999,2.69,22.6,107.987373,109.031448,104.17141,90.608429,111.841766,52.453014,32.635078,58.077843,8.29,9.05,49.153709,54.561657,45.634945,53.838753,16.049999,96.751625,105.800438,122.639442,28.372511,43.856178,47.367989,152.081299,7.47,33.590839,14.21,48.130524,49.856041,113.5,28.0,105.773842,25.049999,15.84,14.3,46.670284,16.530066,37.626011,26.793478,14.967978,52.265305,105.230003,115.518585,20.75,43.65519,53.843781,140.279953,64.446419,7.25,13.940278,10.5,57.565376,109.686745,84.086403,145.5242,9.25,121.485039,4.8,85.929054,89.596298,64.184631,74.933723,60.425373,52.18961,14.05,124.139267
2017-05-26,66.935959,65.107117,45.393917,56.611126,2.98,28.04212,45.970001,8.16,117.480003,2.75,22.85,108.036545,109.149055,104.17141,90.667503,112.035782,52.453014,32.900326,58.077843,7.93,9.0,49.143791,54.551685,45.575317,53.838753,16.299999,95.985664,105.86969,122.679016,28.352835,43.757801,47.273109,152.091263,7.72,33.840549,14.13,48.140446,49.846153,110.190002,28.4,105.823135,24.1,15.7,14.4,46.630402,16.549721,37.722534,26.763563,14.938705,52.205593,105.019997,115.468864,20.1,44.352879,53.893661,140.528732,64.446419,7.25,14.728421,10.25,57.456837,109.686745,84.076462,146.190369,9.35,121.692001,4.8,85.987938,89.830635,64.234146,75.032234,60.40551,52.229107,14.05,122.292397
2017-05-30,66.766678,65.077446,45.324928,56.252323,2.97,27.60705,44.07,7.86,116.300003,2.73,23.049999,108.164398,109.256866,104.210991,90.549355,112.094002,52.393349,33.168129,57.789047,7.66,8.8,49.123951,54.46191,45.754204,53.579479,16.530001,94.680191,106.136841,122.827484,28.372511,43.698772,47.467869,151.16539,7.83,34.060287,14.57,48.140446,49.727497,109.18,27.9,105.92173,24.15,15.12,14.05,46.520733,16.500582,37.635666,26.813419,14.889918,52.016518,104.849998,114.733078,20.15,43.705025,53.923588,140.648148,64.784973,7.25,15.023975,10.05,57.496304,109.676804,84.106262,147.164764,9.1,122.293167,4.8,86.086082,90.182159,64.343063,75.376991,60.43531,52.30809,13.8,121.793243
2017-05-31,66.477905,64.978539,45.265797,55.893524,2.94,27.676266,43.689999,7.58,117.330002,2.77,23.9,108.203743,109.374458,104.240639,90.785645,112.1716,52.4729,32.830894,57.739254,8.02,8.85,49.203308,54.501808,45.744263,53.459816,16.610001,95.163078,106.186317,122.827484,28.47089,43.934879,47.497833,151.205215,7.55,34.060287,14.7,48.160297,49.668167,108.279999,28.049999,105.813278,24.450001,15.11,14.05,46.640369,16.539894,37.683929,26.823391,14.860645,51.986664,104.080002,114.573997,20.049999,43.65519,54.033333,140.598389,64.705322,7.2,14.82694,10.0,57.496304,109.686745,84.116211,147.144897,9.15,122.598686,4.65,86.184212,90.377449,64.402481,75.593712,60.445244,52.219234,13.75,122.292397
2017-06-01,67.095276,65.512611,45.748707,56.521427,3.0,28.111334,44.220001,7.74,119.040001,2.73,23.15,108.180077,109.442268,104.239639,91.770203,112.360519,53.039692,32.920162,58.774937,8.13,9.05,49.818352,55.000546,46.032463,54.506878,17.16,96.874847,106.130829,122.811638,28.766027,44.29887,47.447872,153.733932,7.58,34.280033,14.19,48.438221,50.202129,110.169998,28.0,105.835007,24.35,15.37,14.45,47.069088,16.72662,37.694588,27.142481,14.99725,52.683266,105.089996,116.721695,20.6,44.452545,54.502235,141.145691,64.844727,7.3,14.482127,10.3,58.088337,109.692711,84.100304,147.294037,9.3,122.611519,4.9,86.180275,90.270638,64.289452,75.559158,60.419392,52.214287,13.8,124.289009
2017-06-02,67.493591,65.878548,45.995094,57.019764,3.02,28.477184,43.93,8.18,120.870003,2.68,23.35,108.436325,109.766487,104.299072,91.750519,112.97403,53.149071,32.949921,58.82473,8.4,9.2,49.858028,55.160141,46.181538,54.885811,17.43,98.506699,106.596581,123.089081,29.071001,44.534973,47.752636,155.087875,7.88,34.419872,14.08,48.785629,50.142796,111.519997,28.6,106.091927,24.700001,15.38,14.4,47.378166,16.706963,37.80127,27.321966,15.026522,52.82259,105.709999,117.129364,21.0,44.352879,54.901299,142.757767,65.442192,7.35,14.334351,10.4,58.611301,109.712608,84.159988,148.795395,9.4,124.063301,5.2,86.426285,91.113281,64.497665,76.408142,60.45916,52.382435,13.8,125.736557
2017-06-05,67.403976,65.809319,45.827553,56.930061,3.02,28.210213,44.09,7.99,120.25,2.7,23.049999,108.327904,109.520851,104.239639,91.49453,112.779266,53.029751,32.632523,58.555851,8.41,9.25,49.758827,55.020496,46.201412,54.496906,16.889999,97.960526,106.418198,122.930527,28.903757,44.505463,47.622734,154.01268,8.12,34.359943,12.86,48.755848,50.093357,111.989998,28.15,105.953583,24.450001,15.49,14.55,47.188732,16.657827,37.723686,27.212282,15.016766,52.673313,106.099998,116.493011,20.35,44.552216,54.791553,142.727905,65.412323,7.4,14.28509,10.05,58.354752,109.702667,84.090347,149.153336,9.35,123.292961,5.35,86.377083,90.672371,64.388596,75.94416,60.409451,52.28352,13.75,124.987823
2017-06-06,67.553337,65.64119,45.729,57.119434,2.98,27.913576,43.889999,7.66,119.669998,2.81,22.950001,108.495438,109.884377,104.269363,90.982567,113.012993,52.761269,32.612682,58.456268,8.51,9.1,49.471149,54.900799,45.943024,54.457016,17.26,97.510933,106.755119,123.168358,29.061165,44.456272,47.862549,154.092331,7.91,34.319988,12.55,48.606964,49.945034,112.129997,28.15,106.210487,24.4,15.48,14.45,46.909565,16.59886,37.684895,26.763563,15.026522,52.344913,105.529999,116.17482,20.700001,44.40271,54.552116,142.160706,65.531807,7.45,14.482127,10.07,58.117943,109.692711,84.120201,149.640549,9.1,123.964539,5.45,86.534531,91.132889,64.537331,76.358788,60.449223,52.412109,13.8,124.38884
2017-06-07,67.483627,65.680748,45.699432,56.790527,3.0,28.279428,43.450001,7.69,119.68,2.83,23.0,108.416611,109.628944,104.249557,91.051483,112.915604,52.940254,33.148293,58.525974,8.59,9.15,49.619949,55.050419,45.992714,54.516846,17.120001,97.570892,106.556938,122.990005,29.110353,44.397247,47.782608,154.500519,7.77,34.319988,12.09,48.696293,49.994476,115.0,27.700001,106.062263,24.35,15.22,14.55,47.12891,16.59886,37.63641,26.783506,14.928948,52.474285,106.220001,116.184769,20.799999,44.95089,54.721718,142.717957,65.910202,7.55,14.974716,10.0,58.226479,109.702667,84.090347,150.75415,9.1,123.371979,5.3,86.426285,90.946716,64.418343,76.003395,60.409451,52.372543,13.7,125.736557
2017-06-08,68.120934,65.730194,45.70929,57.069595,3.03,28.279428,45.16,7.81,120.139999,2.97,23.450001,108.229355,109.628944,104.209946,91.051483,112.750061,53.069519,34.834473,59.123486,8.63,9.35,49.63979,55.329712,45.903271,55.254776,17.139999,98.160347,106.388474,122.880997,28.903757,44.259521,47.672695,156.601135,8.19,34.339966,12.0,48.64666,50.132908,114.089996,28.0,106.022743,25.1,15.0,15.05,47.24855,16.618513,37.704292,26.883221,14.909432,52.683266,107.099998,117.507202,20.700001,46.346268,54.921249,142.867233,66.517624,7.6,15.171752,10.1,58.167274,109.702667,84.07045,153.508331,9.15,123.046059,5.5,86.298355,90.78994,64.418343,75.865196,60.419392,52.352764,13.8,125.786469
2017-06-09,67.563293,65.502724,45.51218,56.75066,2.96,28.674946,45.66,7.68,120.199997,2.86,22.5,108.268776,109.560165,104.200058,91.898193,112.506599,53.009861,35.925529,59.242985,8.46,9.55,49.967148,54.880852,45.694576,55.514042,16.93,97.947205,106.289375,122.811638,28.805378,44.220169,47.542801,157.198471,8.23,34.180153,11.48,48.2397,50.597649,114.379997,27.9,105.904167,24.5,15.29,14.85,46.859715,16.775757,37.617016,27.00288,14.948462,52.89225,103.550003,118.173386,20.700001,47.641968,53.793892,139.2948,64.127769,7.7,15.27027,10.15,57.713387,109.692711,84.040619,147.055389,9.1,122.858414,5.45,86.190117,90.711563,64.358849,75.71711,60.409451,52.253857,13.65,124.887993
2017-06-12,67.085327,65.384041,45.364349,56.351994,2.97,28.17066,45.43,7.78,120.150002,2.87,22.85,108.23922,109.520851,104.160431,92.144325,112.496864,52.999912,36.530571,59.123486,8.35,9.45,50.036587,54.711277,45.545509,55.533989,20.0,97.654137,106.269547,122.80172,28.746349,44.01358,47.752636,156.611084,7.85,34.050301,10.95,48.061035,50.745975,114.760002,27.799999,105.825134,23.799999,17.1,15.05,46.710159,16.834721,37.655804,26.933079,14.99725,52.971859,102.370003,118.004356,21.9,48.788166,53.684155,138.548462,63.988361,7.7,15.122494,9.8,57.387764,109.68277,84.03067,146.210251,9.55,122.818916,5.3,86.249168,90.623375,64.329102,75.726982,60.379623,52.253857,13.8,125.287315
2017-06-13,67.533424,65.749985,45.679722,56.740696,2.96,27.98279,45.470001,7.84,120.690002,3.0,22.549999,108.268776,109.569977,104.160431,92.508621,112.67215,53.318115,36.203251,59.571613,8.6,9.55,50.254833,55.100292,45.85358,55.843121,20.059999,98.053772,106.309196,122.821533,29.061165,44.170982,47.787609,157.457321,7.52,34.20013,10.87,48.358818,50.923962,115.0,27.799999,105.884407,23.950001,19.58,15.4,47.069088,16.864206,37.74308,27.112568,15.124097,53.131081,103.190002,118.889282,22.200001,48.937668,54.043308,139.672928,64.34684,7.8,15.27027,9.45,58.039001,109.722565,84.03067,147.204544,9.6,122.838669,5.15,86.327881,90.819344,64.339027,75.736855,60.379623,52.263748,13.9,125.237404
2017-06-14,67.453758,65.660965,45.630444,56.770596,2.96,27.963017,45.07,7.81,121.540001,3.01,22.299999,108.574287,110.139847,104.229744,92.518463,112.915604,53.228619,36.649593,59.322651,8.63,9.65,50.225075,54.950672,45.873455,55.553932,20.27,98.606598,106.86412,123.108902,29.139868,44.308708,47.972462,156.531448,7.71,34.290024,11.34,48.329037,50.854744,115.690002,27.049999,106.161095,23.75,21.969999,15.25,46.959415,16.874031,37.762474,27.152452,15.026522,53.101231,102.57,118.203209,22.4,48.438812,53.813847,139.065933,63.779251,7.7,15.171752,9.8,58.157406,109.722565,84.07045,145.663391,9.55,124.734871,5.1,86.701805,91.867737,64.517494,76.822762,60.409451,52.382435,13.85,125.486977
2017-06-15,66.816467,65.304916,45.167244,56.292191,2.95,27.883913,45.119999,7.62,120.989998,2.96,22.049999,108.475746,109.933525,104.219841,92.567688,112.55529,53.039692,36.709103,59.063732,8.79,9.85,50.036587,54.711277,45.903271,55.31461,20.559999,97.843971,106.67585,122.930527,28.962786,44.151306,47.497833,155.675262,7.71,33.930443,11.33,48.2397,50.696537,114.580002,27.5,105.914063,23.9,22.15,15.25,46.809864,16.862206,37.791573,27.152452,14.889918,53.081326,101.830002,117.517143,22.0,48.538586,53.594364,138.448959,63.380939,7.65,15.615083,9.55,57.32856,109.722565,84.040619,144.51001,9.7,124.537346,5.05,86.524689,91.632584,64.418343,76.724045,60.389572,52.273632,13.75,125.786469
2017-06-16,66.896126,65.542282,45.49247,56.441692,2.93,27.438955,45.279999,7.52,120.25,2.98,22.25,108.534866,110.13002,104.249557,92.941818,112.545555,53.079464,36.748779,59.043816,9.43,9.75,50.076267,54.631481,45.883396,55.065308,20.73,97.487633,106.735298,123.019722,29.120192,44.594002,47.597755,155.197403,7.48,34.02034,11.32,48.279408,50.676758,114.889999,27.85,106.042503,24.299999,23.75,15.75,46.825836,16.881916,37.80127,27.209408,15.015708,53.055397,102.129997,117.376518,22.5,47.690533,53.364899,137.848267,63.251488,7.6,16.649521,9.65,57.90086,109.732506,84.080399,143.933319,9.6,124.784256,5.05,86.593559,91.720779,64.477829,76.842499,60.429333,52.313198,13.75,125.287315
2017-06-19,67.632996,65.928001,45.729,57.248997,3.0,27.290636,45.990002,7.73,122.760002,2.99,22.35,108.406746,109.923683,104.229744,93.040276,112.42868,53.526936,36.68927,59.571613,9.88,9.55,50.324272,55.339687,46.221283,55.404358,20.48,99.838814,106.438026,122.811638,29.041489,44.594002,47.357944,156.023712,7.76,34.309998,11.52,48.745922,50.983292,115.760002,28.35,105.854767,24.4,24.51,16.4,47.364868,16.872063,37.898243,27.309334,15.094947,53.554039,104.139999,118.02478,24.200001,48.089615,54.173004,140.153244,64.396622,7.6,17.634699,9.75,58.039001,109.732506,84.03067,146.667618,9.8,124.606491,5.25,86.386917,91.661987,64.348938,76.684563,60.369678,52.234074,14.05,127.084267
2017-06-20,67.230003,65.410004,45.290001,57.029999,3.05,26.825905,45.790001,8.35,124.010002,2.89,22.200001,108.485596,110.120193,104.269363,92.360931,111.902832,53.089409,35.796585,58.864567,9.55,9.5,49.917549,54.950672,45.962898,54.746204,20.469999,101.104317,106.705574,122.930527,28.653872,44.009998,47.372932,154.351166,8.27,34.060001,12.08,48.448147,50.637203,115.709999,27.6,106.002975,23.700001,24.889999,16.549999,47.015495,16.704525,37.849751,27.109484,14.886946,53.125206,103.650002,116.82798,23.299999,47.690533,53.674171,139.055634,63.729462,7.55,17.782475,9.8,57.639999,109.732506,84.040619,145.01712,9.8,125.722488,5.2,86.573883,92.200874,64.467911,77.33609,60.429333,52.293419,15.2,126.485283
2017-06-21,67.389999,65.440002,45.290001,56.950001,3.21,26.094198,46.439999,8.99,128.690002,2.78,23.049999,108.465881,110.169327,104.200058,91.711128,111.669098,53.139126,34.675774,58.585728,9.94,9.4,49.758827,55.080345,45.962898,54.556736,20.4,105.270515,106.695663,122.960258,28.554482,44.0,47.557789,154.032593,8.61,34.099998,12.79,48.567257,50.389999,120.199997,27.799999,105.894302,23.549999,26.58,16.450001,47.015495,16.566549,37.830357,26.899643,14.817612,53.095291,105.190002,116.159767,23.549999,46.892365,54.352585,140.432617,64.645569,7.4,16.895813,10.35,57.580002,109.732506,84.050552,146.697433,9.85,125.979256,5.2,86.514847,92.181282,64.477829,77.622375,60.439278,52.273632,15.8,126.585114
2017-06-22,67.669998,65.43,45.389999,57.380001,3.31,25.708572,47.009998,8.76,130.300003,2.88,23.9,108.544716,110.267563,104.239639,91.632362,111.912567,53.110203,33.723579,58.651592,10.09,9.35,49.748867,55.149258,45.826206,54.75758,20.379999,106.605957,106.794754,123.019722,28.494848,43.98,47.547794,154.520432,8.73,34.080002,13.14,48.547405,50.330677,123.129997,27.85,105.973343,23.65,26.559999,16.450001,46.89571,16.586262,37.917637,26.839689,14.93647,53.185047,105.440002,116.558701,24.1,46.84248,54.382565,140.3927,64.542809,7.5,16.748037,10.7,57.650002,109.752403,84.060509,146.35939,10.8,126.255783,5.25,86.613251,92.436035,64.517494,77.7211,60.419392,52.28352,16.1,127.783081
2017-06-23,67.82,65.540001,45.5,57.41,3.36,25.411934,47.490002,9.07,129.759995,2.95,24.65,108.505302,110.277382,104.299072,91.750519,112.282616,53.189995,34.040977,58.911068,10.44,9.35,49.768791,55.199192,45.945934,55.28717,21.09,106.815765,106.824493,123.049446,28.57436,44.099998,47.577774,155.734985,8.61,34.009998,13.72,48.676441,50.330677,123.870003,28.35,105.953583,24.049999,25.709999,16.5,46.945618,16.615828,37.966125,26.969589,15.045423,53.304718,106.739998,117.665741,23.75,46.393509,54.572433,140.931534,65.041672,7.7,17.240627,10.85,57.790001,109.76236,84.11026,146.796875,10.9,126.196526,5.45,86.632935,92.377251,64.517494,77.622375,60.439278,52.313198,15.9,129.779678
2017-06-26,68.410004,65.699997,45.66,58.009998,3.45,25.609692,48.18,9.02,129.169998,2.89,24.299999,108.574287,110.385475,104.308968,92.144325,112.487122,53.259811,33.802929,59.080727,10.04,9.35,50.027798,55.169231,45.886074,55.417068,20.73,106.476082,106.913673,123.098991,28.524666,44.330002,47.552792,155.8246,8.71,34.150002,13.22,48.61689,50.518547,122.309998,28.200001,105.993103,24.1,24.790001,16.299999,47.035458,16.704525,38.034012,27.019552,15.065232,53.474255,105.75,117.905106,24.6,46.942249,54.462509,140.272964,64.453011,7.65,17.831734,10.75,57.790001,109.742455,84.11026,145.534134,10.65,126.670578,5.25,86.711655,92.847565,64.527405,77.908669,60.419392,52.323086,15.85,135.619797
2017-06-27,67.730003,65.419998,45.59,57.560001,3.49,26.084311,47.139999,8.47,126.260002,2.87,24.1,108.367332,109.992462,104.299072,91.617432,111.902832,52.850887,33.812847,58.711475,9.72,9.25,49.8186,54.520061,45.576775,54.917454,20.360001,103.592781,106.388474,122.781898,28.405397,44.049999,47.667702,154.310043,8.56,33.529999,12.47,48.097961,50.327728,119.160004,27.25,105.667038,23.65,22.469999,16.1,46.536354,16.615828,37.946732,26.819704,15.045423,53.224934,103.300003,117.027443,25.049999,46.99213,53.463196,137.728531,63.00631,7.5,18.028769,10.4,57.700001,109.742455,84.060509,141.646851,10.65,125.317558,5.2,86.426285,92.093102,64.358849,77.168274,60.399502,52.194508,15.75,131.676468
2017-06-28,67.900002,65.93,45.98,57.650002,3.78,26.301846,47.150002,8.56,128.630005,2.93,24.299999,108.416611,110.012115,104.338669,91.974655,112.029427,53.359547,33.822762,59.459961,9.76,9.3,50.09753,55.199192,45.916004,55.886707,20.620001,105.58873,106.289375,122.851273,28.47497,44.299999,47.897526,156.704605,8.91,33.759998,13.1,48.536209,50.725266,121.370003,27.299999,105.795486,23.9,20.34,16.35,46.975567,16.69467,38.014618,26.989574,15.22371,53.723576,104.849998,118.782753,25.299999,47.49099,54.20269,139.714203,63.884304,7.75,18.176546,10.65,58.009998,109.752403,84.100304,144.098831,10.85,124.902771,5.35,86.445961,92.034325,64.348938,76.803017,60.429333,52.224182,16.15,129.679855
2017-06-29,67.160004,65.330002,45.509998,57.119999,3.86,26.727026,47.220001,8.45,126.540001,2.89,23.9,108.268776,109.707542,104.318863,91.37928,111.503548,52.880806,33.822762,59.040806,9.93,9.2,49.8186,54.589973,45.357269,55.586937,20.68,104.079277,105.893005,122.623352,28.325886,43.880001,47.927498,155.477402,8.7,33.34,12.91,47.918674,50.526497,121.419998,27.0,105.637398,24.15,20.59,16.25,46.536354,16.596117,37.888546,26.789726,15.154376,53.384499,103.089996,118.11454,25.450001,47.49099,53.303307,137.28949,62.517422,7.8,18.324324,10.6,57.540001,109.76236,84.050552,140.510559,10.85,123.855904,5.35,86.239311,91.515015,64.210129,76.427895,60.409451,52.145058,16.549999,130.378677
2017-06-30,67.449997,65.489998,45.59,57.169998,4.03,26.222742,46.799999,8.37,125.629997,2.9,24.200001,108.189934,109.727188,104.279259,91.49836,111.367218,53.020439,33.961628,59.070744,10.07,9.25,49.987949,54.869614,45.457047,55.566956,20.709999,103.322884,105.645264,122.445007,28.306009,43.970001,47.802593,155.597122,8.83,33.610001,12.65,48.008316,50.625877,121.400002,27.200001,105.489182,23.9,19.91,16.299999,46.735996,16.586262,37.985519,26.949604,15.22371,53.524117,103.139999,118.014809,24.1,47.291451,53.443211,137.339386,62.248035,7.75,18.275064,10.5,57.84,109.772316,84.050552,139.743073,10.8,123.569496,5.2,86.131081,91.41703,64.101059,76.092232,60.409451,52.085705,16.299999,128.731461
2017-07-03,67.629997,65.57,45.580002,57.220001,4.21,27.03355,47.060001,8.7,125.860001,2.88,22.450001,108.014145,109.42675,104.245537,91.885345,111.008438,53.13015,35.151871,59.459961,10.08,9.25,50.266876,54.759758,45.427109,56.026596,21.299999,103.612778,105.257225,122.208878,28.107231,43.77,47.561691,156.7146,9.02,33.93,12.72,47.878834,51.033352,120.870003,26.1,105.240677,23.9,20.209999,16.299999,46.676102,16.655249,37.927334,27.059523,15.322759,53.793385,101.82,118.982224,24.200001,48.388931,52.923569,135.892563,61.509724,7.85,18.07803,10.7,57.41,109.763351,83.987831,137.82933,10.55,123.171654,5.4,85.977158,91.255791,63.991848,75.785576,60.384571,51.991573,16.75,130.777985
2017-07-05,67.589996,65.580002,45.599998,56.900002,4.25,26.855568,47.0,8.99,127.440002,2.88,23.049999,108.06353,109.544952,104.255463,91.438828,110.91066,53.219913,35.092358,59.380123,10.29,9.25,50.157299,54.929539,45.616684,55.706844,21.620001,105.058922,105.336617,122.268402,27.987965,43.529999,47.50671,155.926376,9.16,34.119999,13.26,48.147762,50.904156,121.589996,26.15,105.408981,23.65,20.48,16.15,46.885731,16.536985,38.092197,26.979582,15.154376,53.783413,102.889999,118.304039,23.65,47.690533,53.303307,137.22963,62.477512,7.7,18.07803,10.7,57.560001,109.763351,84.0177,140.650101,10.15,123.201347,5.15,86.056091,91.344284,64.031555,75.864723,60.374619,52.060936,16.950001,130.029266
